Last Name,First Name,Real Last,Real First,Alternate Names?,Nationality,Jewish?,Gender,Links for Further Info,Known for,Fields,Import (1=lowest 5=highest),Related to,Relationship,Related to,Relationship,Related to,Relationship,Related to,Relationship,Related to,Relationship,Related to,Relationship,Related to,Relationship,Related to,Relationship,Studied With,Studied With/At,Studied With,Studied With,Studied With,Studied With,Studied With,Studied With,Studied At,Type,Language,Location,Latitude,Longitude,Studied At,Type,Language ,Location,Latitude,Longitude,Studied At,Type,Language ,Location,Latitude,Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Second Location,Second Latitude,Second Longitude,Third Location,Third Latitude,Third Longitude,Fourth Location,Fourth Latitude,Fourth Longitude,Fifth Location,Fifth Latitude,Fifth Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Second Location,Second Latitude,Second Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Worked At,Role,Language,Location,Latitude,Longitude,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role,Worked with,Role
Skulnik,Menasha,,,,American,y,m,https://en.wikipedia.org/wiki/Menasha_Skulnik,Yiddish and American theater and television actor,"Acting, Theater, TV",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Buloff,Performed with,Leo Fuchs,Performed with,Seymour Rexite,Performed with,Fyvush Finkel,Performed with,Moyshe Feder,Performed with,Ola Lilith,Performed with,Moyshe Feder,Performed with,Leon Liebgold,Performed with,Moyshe Feder,Performed with,Lili Liliana,Performed with,S. Zh. Shidlover,Performed with,Mordechai Yachson,Performed with,Shloyme Krause,Performed with,S. Z. Schidlover,Performed with,Bertha Gersten,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slavenska,Mia,,,,"Croatian, American",n,f,https://en.wikipedia.org/wiki/Mia_Slavenska,American ballerina,Dance,3,,,,,,,,,,,,,,,,,Gertrud Kraus,,,,,,,,,,,,,,,,,,,,,,,,,,Metropolitan Opera,Performed with,English,New York,40.772748,-73.983848,,,,,,,,,,,,,Ballet Russe de Monte Carlo,Performed with,French,Paris,48.856614,2.352222,,,,Ballet Variante,Founder,English,Los Angeles ,34.052234,-118.243685,Slavenska Franklin Ballet Company,"Founder, dancer",New York,40.718289,-73.991127,,Zagreb National Theater,Performed with,Croatian,Zagreb,45.815011,15.981919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stallone,Sylvester,,,,American,n,m,https://en.wikipedia.org/wiki/Sylvester_Stallone,"American actor, screenwriter, and film director","Acting, Film, Directing, Screenwriting",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankev Blayfer,Performed with,Rod Steiger,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislavsky,Konstantin,,,,Russian,n,m,https://en.wikipedia.org/wiki/Konstantin_Stanislavsky,"Russian director, actor, and theater teacher","Acting, Directing, Theater, Theater Education",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moscow Art Theater,Founder,Russian,Moscow,55.755826,37.617301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon Craig,Artistic Director,Stella Adler,Teacher,Jacob Rotbaum,Teacher,Benjamin Zemach,Teacher,Paul Baratoff,Director,Richard Boleslavsky,"Teacher, Director",Vladimir Nemirovich-Danchenko,Co-Founder,Maria Ouspenskaya,Director,Yevgeny Vakhtangov,Teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steiger,Rod,,Rodney Stephen,,American,n,m,https://en.wikipedia.org/wiki/Rod_Steiger,American film actor,"Acting, Film",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baruch Lumet,Performed with,Sidney Lumet,Performed with,Marlon Brando,Performed with,Sidney Poitier,Performed with,Norman Jewison,Performed with ,Elia Kazan,Performed with,Lee J. Cobb,Performed with,Eva Marie Saint,Performed with,Orson Welles,Performed with,Anne Bancroft,Performed with,James Earl Jones,Performed with,Laurence Olivier,Performed with,Sylvester Stallone,Performed with,Jack Nicholson,Performed with,Glenn Close,Performed with,Natalie Portman,Performed with,Sylvia Sidney,Performed with,Martin Short,Performed with,Danny DeVito,Performed with,Denzel Washington,Performed with,Gary Cooper,Performed with,Delmer Daves,Performed with,Humphrey Bogart,Performed with,Edward G. Robinson,Performed with,Eli Wallach,Performed with,Richard Burton,Performed with,Sean Connery,Performed with,Burt Reynolds,Performed with,Morris Carnovsky,Performed with,Cheryl Crawford,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stewart,Jimmy,,James,,American,n,m,https://en.wikipedia.org/wiki/James_Stewart,American actor,"Theater, Film, Acting",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonid Sniegov,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stieglitz,Alfred,,,,American,y,m,https://en.wikipedia.org/wiki/Alfred_Stieglitz,American photographer and art promoter,Art,4,Georgia O'Keeffe,Husband,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reuven Rubin,Publicist,Arthur Kolnik,Publicist,Claude Monet,Worked with,Isabella Stewart Gardner,Worked with,Ansel Adams,Publicist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strasberg,Lee,,Israel,,American,y,m,https://en.wikipedia.org/wiki/Lee_Strasberg,"American actor, director, and acting teacher","Theater, Acting, Directing, Theater Education",5,Susan Strasberg,Father,,,,,,,,,,,,,,,Richard Boleslavsky,,,,,,,,American Laboratory Theatre,Theater School,English,New York,40.763609,-73.981435,,,,,,,,,,,,,Group Theater,Founder,English,New York,40.759288,73.989019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheryl Crawford,Co-founder,Stella Adler,Performed with,Harold Clurman,Co-founder,Morris Carnovsky,Performed with,Clifford Odets,Performed with,Elia Kazan,Performed with,Kurt Weill,Performed with,John Garfield,Performed with,Sanford Meisner,Performed with,Lee J. Cobb,Performed with,Erwin Piscator,Colleague,Wolf Barzel,Director,Boris Aronson,Director,Al Pacino,Student,Rip Torn,Teacher,Sidney Kingsley,Director,J. Edward Bromberg,Performed with,Howard Da Silva,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strasberg,Susan,,,,American,y,f,https://en.wikipedia.org/wiki/Susan_Strasberg,"American theater, film, and television actor","Film, Acting, TV, Theater",3,Lee Strasberg,Daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baruch Lumet,Performed with,Paul Newman,Performed with,Martin Ritt,Performed with,Eli Wallach,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Struck,Herman,,,Hermann Struck,German,y,m,https://en.wikipedia.org/wiki/Hermann_Struck,German artist,Art,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marc Chagall,Teacher,Sonia Alomis,Mentor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sutzkever,Avrom,,,,"EE Jewish, Israeli",y,m,http://www.yivoencyclopedia.org/article.aspx/Sutzkever_Avrom,Yiddish poet,Literature,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Szaro,Henryk,Szapiro,Henoch,Henryk Szabo,Polish,y,m,https://en.wikipedia.org/wiki/Henryk_Szaro,Polish film director and screenwriter,"Film, Directing, Screenwriting",3,,,,,,,,,,,,,,,,,Vsevolod Meyerhold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zygmunt Turkow,Director,Dina Halpern,Director,Yitzkhok Grudberg,Director,Alexander Zelwerowicz,Director,Helena Gotlib,Director,Klara Segalovitch,Director,Yonas Turkow,Director,Moyshe Lipman,Director,Rose Shoshana,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Szyfman,Arnold,,,,Polish,y,m,http://culture.pl/en/artist/arnold-szyfman,Polish director and producer,"Theater, Directing, Producing",3,,,,,,,,,,,,,,,,,Max Reinhardt,,,,,,,,,,,,,,,,,,,,,,,,,,Teatr Polski,Founder,Polish,Warsaw,52.239448,21.015034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karol Frycz,Performed with,Leon Schiller,Performed with,Alexander Zelwerowicz,Performed with,Karol Frycz,Manager,Zygmunt Turkow,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tairov,Alexander,,,,Russian ,n,m,https://en.wikipedia.org/wiki/Alexander_Tairov,"Russian director, actor, and theater teacher","Theater, Acting, Directing, Theater Education",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Rotbaum,Teacher,Boris Aronson,Teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomashefsky,Boris,,,,"EE Jewish, American",y,m,https://en.wikipedia.org/wiki/Boris_Thomashefsky,"Yiddish actor, singer, producer, director","Theater, Acting, Directing, Music, Producing",5,Joseph Edelstein,Uncle-in-law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Ben-Ami,Performed with,Osip Dimov,Performed with,Ola Lilith,Performed with,Alexander Azro,Director,Sonia Alomis,Director,Yitzkhok Blifeld,Director,Joseph Edelstein,Director,Itzikl Goldnberg,Director,Helena Gotlib,Director,Ester Neroslavska,Director,Isaac Samberg,Performed with,Annie Shapiro,Director,Mordechai Yachson,Director,Moyshe Burstin,Director,Gustav Schacht,Director,Baruch Lumet,Director,Moyshe Tayman,Director,Jacob P. Adler,Director,Julius Adler,Performed with,Henrik Galeen,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torn,Rip,,,,American,n,m,https://en.wikipedia.org/wiki/Rip_Torn,American film and television actor,"Film, TV, Acting",2,Sissy Spacek,Cousin,,,,,,,,,,,,,,,Baruch Lumet,Lee Strasberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Ritt,Performed with,Whoopi Goldberg,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucker,Sophie,,,,"EE Jewish, American",y,f,https://en.wikipedia.org/wiki/Sophie_Tucker,"American singer, actor","Theater, Acting, Music",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Azro,Performed with,Sonia Alomis,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkow,Yonas,,,,EE Jewish,y,m,http://www.yivoencyclopedia.org/article.aspx/Turkow_Family,Yiddish theater director,"Theater, Directing, Acting",4,Zygmunt Turkow,Brother,Yitzkhok Grudberg,Brother,Ruth Turkow,Uncle,Ida Kaminska,Brother-in-law,Diana Blumenfeld,Husband,Josef Kaminski,Brother-in-law,,,,,Dovid Herman,,,,,,,,Yiddish Drama School,Theater school,Yiddish,Warsaw,52.229676,21.012229,,,,,,,,,,,,,VYKT,Performed with,Yiddish,Warsaw,52.229676,21.012229,,,,,,,,,,,,,Artistishe vinkele,Actor,Yiddish,Warsaw,52.229676,21.012229,,,,Dos Baveglekhe Dramatishe Teater,Founder,Yiddish,Traveling EE,-,-,Di Yunge Bine,Founder,Yiddish,Traveling EE,-,-,Krokever yidish teater,Artistic Director,Yiddish,Krakow,50.064651,19.944981,Vilna Drama School,Director,Yiddish,Vilna,54.687156,25.279651,Vilner yidisher teater,Director,Yiddish,Vilna,54.687156,25.279651,Unzer teater (Vilna),Actor,Yiddish,Vilna,54.687156,25.279651,Avrom Morevsky,Performed with,Moyshe Lipman,Performed with,Diana Blumenfeld,Performed with,Ruth Turkow,Performed with,Yankev Kurlender,Performed with,Klara Segalovitch,Performed with,Helena Gotlib,Performed with,Henryk Szaro,Performed with,Zygmunt Turkow,Performed with,Władysław Godik,Performed with,Adam Domb,Performed with,Ida Kaminska,Performed with,Sonia Altboym,Performed with,Ester-Rokhl Kaminska,Performed with,Moyshe Lipman,Performed with,Diana Blumenfeld,Performed with,Karol Frycz,Director,Hersh Poznanski,Director,Bela Belarina,Performed with,Hersh Poznanski,Performed with,Dovid Herman,Performed with,Rokhl Holtzer,Director,Chava Eisen,Director,Julius Adler,Performed with,Fritz Kleynman,Director,Yankev Mandlblit,Director,Pepi Urich,Director,Yitzkhok Dogim,Performed with,Dina Halpern,Performed with,Paul Breitman,Performed with,Rose Shoshana,"Performed with, Director",Yankev Shidlo,Director,Morits Norvid,Director,Henrik Tarlo,Director,Simkhe Vaynshtok,"Performed with, Director",Frida Vitalin,"Performed with, Director",Yoysef Shlivniak,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkow,Ruth,,,"Ruth Kaminska, the Turks Ruth, Ruth Rosner",EE Jewish,y,f,https://pl.wikipedia.org/wiki/Ruth_Kamińska,Yiddish film and theater actor,"Theater, Film, Acting",2,Zygmunt Turkow,Daughter,Ida Kaminska,Daughter,Ester-Rokhl Kaminska,Granddaughter,A.Y. Kaminski,Granddaughter,Yitzkhok Grudberg,Niece,Yonas Turkow,Niece,Josef Kaminski,Niece,Meir Melman,Stepdaughter,,,,,,,,,,,,,,,,,,,,,,,,,,,Dovid Herman Theater,Actor,Yiddish,Melbourne,-37.814107,144.963281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avrom Morevsky,Performed with,Dina Halpern,Performed with,Rokhl Holtzer,Performed with,Shimon Dzigan,Performed with,Yisroel Shumacher,Performed with,Khavel Buzgan,Performed with,Klara Segalovitch,Performed with,Isaac Samberg,Performed with,Henekh Kon,Performed with,Gershon Lemberger,Performed with,Fela Garbarz,Performed with,Simkhe Natan,Performed with,Zygmunt Turkow,Performed with,Moyshe Lipman,Performed with,Diana Blumenfeld,Performed with,Yonas Turkow,Performed with,Yankev Kurlender,Performed with,Klara Segalovitch,Performed with,Helena Gotlib,Performed with,Molly Picon,Performed with,Adam Domb,Performed with,Joseph Green,Performed with,Ida Kaminska,Performed with,Henrik Tarlo,Performed with,Sonia Altboym,Performed with,Ester-Rokhl Kaminska,Performed with,Moyshe Lipman,Performed with,Władysław Godik,Performed with,Diana Blumenfeld,Performed with,Sonia Altboym,Performed with,Israel Kamay,Performed with,Yoyel Bergman,Performed with,Meir Melman,Performed with,Rose Shoshana,Performed with,Jacob Waislitz,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulmer,Edgar G.,,,,"Austrian, American",y,m,https://pl.wikipedia.org/wiki/Ruth_Kamińska,Film Director,"Film, Directing",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Ben-Ami,Director,Leah Naomi,Director,Peretz Hirschbein,Director,Helen Beverly,Director,Borris Karloff,Director,Paul Baratoff,Director,Osip Dimov,Director,Leah Naomi,Director,Reuven Vendorf,Director,Joseph Buloff,Director,Jascha Heifetz,Director,Benjamin Fishbein,Director,Shloyme Krause,Director,Baruch Lumet,Director,Sidney Lumet,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vakhtangov,Yevgeny,,,,Russian,n,m,https://en.wikipedia.org/wiki/Yevgeny_Vakhtangov,Russian actor and director,"Theater, Acting, Directing",5,,,,,,,,,,,,,,,,,Konstantin Stanislavsky,Vladimir Nemirovich-Danchenko,,,,,,,,,,,,,,,,,,,,,,,,,Habimah,Director,Hebrew,Moscow,55.755826,37.617301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Vardi,Director,Shloyme Kon,Director,Benjamin Zemach,"Director, Teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vall,Claudia,,,,"EE Jewish, Austrian, American",y,f,http://jwa.org/encyclopedia/article/dance-performance-in-united-states,Austrian and American dancer,Dance,1,,,,,,,,,,,,,,,,,Gertrud Kraus,Gertrud Bodenwieser,,,,,,,Imperial Academy of Music and the Performing Arts,"Music school, Theater school",German,Vienna,48.189588,16.312573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Reinhardt,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vardi,David,,,,"EE Jewish, Israeli",y,m,http://myny.ccnmtl.columbia.edu/content/neighborhood-playhouse-dybbuk-1925,Hebrew actor,"Theater, Acting, Theater Education",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habimah,Founder,Hebrew,Moscow,55.755826,37.617301,,,,,,,,,,,,,Unzer Teater,Actor,Yiddish,"Bronx, New York",40.844782,-73.864827,,,,Neighborhood Playhouse,Director,English,New York,40.71534,-73.983561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyrone Guthrie,Performed with,Jacob Ben-Ami,Performed with,Hanna Rovina,Performed with,Yevgeny Vakhtangov,Assistant Director,Chaim Shniur,Performed with,Bela Belarina,Performed with,Yankev Blayfer,Performed with,Jacob Bergrin,Performed with,Mendl Elkin,Performed with,Joseph Green,Performed with,Peretz Hirschbein,Performed with,Dovid Pinski,Performed with,H. Leivick,Performed with,Boris Aronson,Performed with,Jacob Ben-Ami,Performed with,Tyrone Guthrie,Performed with,Gene Saks,Performed with,Martin Ritt,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vayter,A.,,,,EE Jewish,y,m,http://www.yivoencyclopedia.org/article.aspx/Vayter_A,Yiddish writer,"Literature, Playwriting, Criticism",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A kamer teater,Founder,Yiddish,St. Petersburg,59.93428,30.335099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peretz Hirschbein,Director,Dovid Herman,Director,Mendl Elkin,"Director, Co-Founder",Alexander Granovsky,Co-Founder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallach,Eli,,,,American,y,m,https://en.wikipedia.org/wiki/Eli_Wallach,American actor,"Theater, Acting, TV, Film",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ida Kaminska,Performed with,Zero Mostel,Performed with,Baruch Lumet,Performed with,Ján Kadár,Performed with,Martin Ritt,Performed with,Paul Newman,Performed with,Susan Strasberg,Performed with,Rod Steiger,Performed with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waszyński,Michał,Waks,Mosze,Moyshe Vaks,Polish,y,m,https://en.wikipedia.org/wiki/Michał_Waszyński,Polish film director and producer,"Film, Directing, Producing",3,,,,,,,,,,,,,,,,,F.W. Murnau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon Liebgold,Director,Lili Liliana,Director,Avrom Morevsky,Director,Judith Berg,Director,Isaac Samberg,Director,Michael Redgrave,Producer,Charlton Heston,Producer,Dina Halpern,Director,Alter Kacyzne,Director,Moyshe Lipman,Director,Gershon Lemberger,Director,Henekh Kon,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
